Gene,Difference,Cluster0Mean,Cluster1Mean,AbsDiff
SRGN,-66.21942831215972,44.697413793103436,110.91684210526316,66.21942831215972
RPS7,-65.56294010889295,70.64758620689656,136.2105263157895,65.56294010889295
RPS15,64.31088929219601,384.1293103448275,319.8184210526315,64.31088929219601
AQP9,-63.588856624319405,53.85482758620691,117.44368421052631,63.588856624319405
RPL27,-63.094038112522696,111.5151724137931,174.6092105263158,63.094038112522696
HCLS1,-62.84361161524501,197.1458620689655,259.9894736842105,62.84361161524501
RPL24,-62.70891107078043,107.76793103448276,170.4768421052632,62.70891107078043
RHOA,-62.605771324863895,106.74396551724138,169.34973684210527,62.605771324863895
RAC2,-61.758049001814754,301.0287931034483,362.7868421052631,61.758049001814754
TALDO1,-61.511470054446534,309.04379310344814,370.5552631578947,61.511470054446534
RPS17,-59.86476406533576,87.99155172413795,147.8563157894737,59.86476406533576
MCL1,-59.83547186932849,50.87189655172412,110.7073684210526,59.83547186932849
CD53,-59.71752268602543,75.24379310344827,134.9613157894737,59.71752268602543
ARPC3,-59.691878402903825,70.83706896551723,130.52894736842106,59.691878402903825
RPL10A,-58.99717785843916,154.62413793103448,213.62131578947364,58.99717785843916
PABPC1,-58.84659709618877,88.10603448275863,146.9526315789474,58.84659709618877
RACK1,-58.318239564428154,451.53965517241403,509.8578947368422,58.318239564428154
COTL1,-58.26529038112528,316.4715517241379,374.7368421052632,58.26529038112528
HSPA8,-57.14125226860253,66.67137931034482,123.81263157894735,57.14125226860253
TNFRSF10C,-57.12438294010883,121.05982758620692,178.18421052631575,57.12438294010883
RPL35,-56.72346642468236,179.87258620689659,236.59605263157894,56.72346642468236
CDC42SE1,-56.23142468239564,72.04120689655173,128.27263157894737,56.23142468239564
NKG7,55.850190562613335,264.7041379310344,208.85394736842105,55.850190562613335
LITAF,-55.39325771324859,72.65568965517242,128.048947368421,55.39325771324859
LST1,-55.30762250453722,233.7344827586207,289.0421052631579,55.30762250453722
IFI30,-54.5741197822141,418.454827586207,473.0289473684211,54.5741197822141
IL2RG,-53.6948185117968,149.44465517241377,203.13947368421057,53.6948185117968
ALOX5AP,-53.361760435571654,103.04034482758621,156.40210526315786,53.361760435571654
NAMPT,-52.51354355716878,28.671982758620693,81.18552631578947,52.51354355716878
VNN2,-52.477460072595285,35.44122413793102,87.91868421052631,52.477460072595285
GNLY,52.03058983666048,289.8713793103447,237.84078947368423,52.03058983666048
SH3BGRL3,-51.73212341197859,1041.0310344827585,1092.763157894737,51.73212341197859
FCGR3A,-51.02313067150631,69.4584482758621,120.4815789473684,51.02313067150631
ARRB2,-50.84831215970959,173.2437931034483,224.0921052631579,50.84831215970959
RPL7,-50.48108892921962,49.11206896551723,99.59315789473685,50.48108892921962
H3-3B,-50.421560798548114,80.6639655172414,131.0855263157895,50.421560798548114
MSN,-48.84965517241379,77.0053448275862,125.85499999999999,48.84965517241379
PFDN5,-48.82696914700544,78.08224137931033,126.90921052631577,48.82696914700544
SMAP2,-47.98890199637019,96.07241379310348,144.06131578947367,47.98890199637019
GAPDH,-47.46823956442847,401.2396551724137,448.70789473684215,47.46823956442847
SAT1,-47.2549274047187,41.40086206896551,88.65578947368421,47.2549274047187
DEFA3,-46.49053266787661,134.6773620689655,181.1678947368421,46.49053266787661
CLIC1,-46.27101633393828,92.44293103448278,138.71394736842106,46.27101633393828
DAZAP2,-45.54477313974595,50.557068965517225,96.10184210526317,45.54477313974595
FCGR2A,-45.054607078039936,52.87460344827586,97.9292105263158,45.054607078039936
PI3,-44.89905989110707,105.94541379310343,150.8444736842105,44.89905989110707
SLC25A39,43.952350272232366,233.2360344827587,189.28368421052633,43.952350272232366
C5AR1,-43.579960980036276,65.94977586206896,109.52973684210524,43.579960980036276
ALAS2,43.35005444646103,134.30189655172418,90.95184210526315,43.35005444646103
TUBA1A,-42.79598003629768,85.27086206896551,128.0668421052632,42.79598003629768
FAU,-42.74094373865702,237.45379310344825,280.19473684210527,42.74094373865702
PRR13,-42.36696007259526,106.18672413793105,148.5536842105263,42.36696007259526
EEF1B2,-41.510136116152445,39.46775862068966,80.9778947368421,41.510136116152445
CFL1,-41.05045372050813,364.12586206896543,405.17631578947356,41.05045372050813
RPL34,-40.91858439201451,39.25931034482758,80.17789473684209,40.91858439201451
MYL12B,-40.71920145190566,45.78948275862071,86.50868421052637,40.71920145190566
AIF1,-40.717441016333964,75.09913793103448,115.81657894736844,40.717441016333964
RPS15A,-39.94766787658803,59.007068965517234,98.95473684210526,39.94766787658803
HCK,-39.789764065335845,131.7515517241379,171.54131578947374,39.789764065335845
FGR,-39.60944646098001,91.34344827586209,130.9528947368421,39.60944646098001
GNAI2,-39.27473684210531,189.59499999999994,228.86973684210525,39.27473684210531
MYL12A,-39.14739564428314,56.11655172413792,95.26394736842106,39.14739564428314
SELPLG,-38.80555353901997,177.7065517241379,216.51210526315788,38.80555353901997
MSRB1,-38.80153357531759,148.42241379310346,187.22394736842105,38.80153357531759
RPL32,-38.53450090744104,105.22655172413792,143.76105263157896,38.53450090744104
RPS10,-38.32898366606172,95.79206896551726,134.12105263157898,38.32898366606172
TSC22D3,-38.178507259528146,54.334913793103425,92.51342105263157,38.178507259528146
RPL35A,-37.59792196007264,58.50655172413791,96.10447368421055,37.59792196007264
S100A10,-36.99155172413792,123.24344827586206,160.23499999999999,36.99155172413792
VASP,-36.90432849364794,130.55172413793102,167.45605263157896,36.90432849364794
PSME1,-36.769119782214176,127.40482758620689,164.17394736842107,36.769119782214176
HBG1,36.62372141560792,420.9018793103448,384.27815789473686,36.62372141560792
TMBIM6,-36.28962794918331,60.283793103448275,96.57342105263159,36.28962794918331
ITGAX,-35.840529945553556,83.63920689655173,119.47973684210528,35.840529945553556
MYO1F,-35.294691470054374,187.88741379310343,223.1821052631578,35.294691470054374
BIN2,-35.035771324863894,51.8089655172414,86.84473684210529,35.035771324863894
PILRA,-35.03078039927402,95.31948275862067,130.3502631578947,35.03078039927402
CAP1,-34.96428312159706,43.95913793103449,78.92342105263155,34.96428312159706
RPS20,-34.93464609800364,65.28482758620689,100.21947368421053,34.93464609800364
CHI3L1,-34.71984754990925,74.3283103448276,109.04815789473685,34.71984754990925
BEST1,-34.65736842105265,92.945,127.60236842105265,34.65736842105265
APOBEC3A,-34.609797640653376,51.04046551724138,85.65026315789476,34.609797640653376
DDX17,-34.60374863883848,30.274672413793112,64.8784210526316,34.60374863883848
CD74,-34.29214156079888,459.94206896551697,494.23421052631585,34.29214156079888
NCF1,-34.17705081669686,300.1218965517241,334.29894736842095,34.17705081669686
DDX5,-34.116961887477345,25.28882758620689,59.40578947368424,34.116961887477345
RPL18A,34.101270417422825,726.7275862068965,692.6263157894737,34.101270417422825
PPT1,-33.987780399274044,40.02248275862068,74.01026315789473,33.987780399274044
DEFA1B,-33.331890199636945,149.85074137931042,183.18263157894737,33.331890199636945
ADGRE5,-33.20696914700545,132.02724137931034,165.2342105263158,33.20696914700545
ICAM3,-32.98652450090751,237.18189655172407,270.1684210526316,32.98652450090751
ITGB2,-32.94676043557169,201.4953448275862,234.44210526315788,32.94676043557169
GPSM3,-32.47869328493647,226.75551724137927,259.23421052631574,32.47869328493647
RPL17,-32.08674228675138,32.509310344827576,64.59605263157896,32.08674228675138
ATP6V0E1,-32.073974591651506,52.67655172413795,84.75052631578946,32.073974591651506
CLC,-31.679628856624348,56.85484482758619,88.53447368421054,31.679628856624348
STAT6,-31.431027223230522,60.80555172413792,92.23657894736844,31.431027223230522
RPS14,-30.978248638838465,92.2951724137931,123.27342105263156,30.978248638838465
HLA-DPA1,-30.909500907441014,116.17155172413791,147.08105263157893,30.909500907441014
RPS26,-30.897056261342996,83.91820689655175,114.81526315789475,30.897056261342996
CTSZ,-30.836778584392007,79.49137931034481,110.32815789473682,30.836778584392007
ANXA1,-30.71207894736842,25.6295,56.34157894736842,30.71207894736842
DEFA1,-30.560020871143422,142.30918965517242,172.86921052631584,30.560020871143422
NCOA4,-30.29186932849363,25.74655172413794,56.03842105263157,30.29186932849363
BTF3,-30.223620689655206,49.466379310344806,79.69000000000001,30.223620689655206
PCBP1,-30.126424682395637,78.78620689655173,108.91263157894737,30.126424682395637
ITM2B,-29.77086479128856,30.357293103448278,60.12815789473684,29.77086479128856
HNRNPK,-29.55673049001814,38.75063793103449,68.30736842105263,29.55673049001814
RPL6,-29.52453720508165,48.71862068965516,78.24315789473681,29.52453720508165
FRAT2,-29.39574500907444,52.09846551724139,81.49421052631583,29.39574500907444
ACSL1,-29.313641560798533,23.760568965517248,53.07421052631578,29.313641560798533
SLC44A2,-29.282032667876535,68.36586206896554,97.64789473684208,29.282032667876535
RPS3,-29.27825771324862,150.6656896551724,179.94394736842102,29.27825771324862
RPL18,29.03702359346653,597.0896551724138,568.0526315789473,29.03702359346653
PPDPF,28.798847549909283,101.48568965517244,72.68684210526315,28.798847549909283
TNFAIP2,-28.730585299455548,52.94336206896552,81.67394736842107,28.730585299455548
FFAR2,-28.639097096188756,53.993534482758626,82.63263157894738,28.639097096188756
RPL38,-28.560998185117924,117.82689655172418,146.3878947368421,28.560998185117924
PLBD1,-28.541105263157892,29.865999999999996,58.40710526315789,28.541105263157892
RPL10,-28.468874773139817,286.4758620689655,314.9447368421053,28.468874773139817
CNN2,-28.298847549909254,149.37431034482762,177.67315789473687,28.298847549909254
ARHGAP30,-28.12265880217784,64.94155172413792,93.06421052631576,28.12265880217784
NCF4,-28.06629764065339,111.34896551724133,139.4152631578947,28.06629764065339
ARHGAP9,-27.816950998185092,92.24620689655174,120.06315789473683,27.816950998185092
BASP1,-27.719227767695102,42.304982758620696,70.0242105263158,27.719227767695102
CDA,-27.59851179673315,112.80017241379313,140.39868421052628,27.59851179673315
EIF1,-27.499573502722342,80.41068965517242,107.91026315789476,27.499573502722342
PLEK,-27.46134754990926,29.48181034482759,56.94315789473685,27.46134754990926
ARPC2,-26.894509981851172,36.36206896551724,63.25657894736841,26.894509981851172
MMP25,-26.610840290381148,84.85889655172413,111.46973684210528,26.610840290381148
RAB7A,-26.44655263157894,34.724500000000006,61.171052631578945,26.44655263157894
RPL8,-26.428856624319394,341.29482758620685,367.72368421052624,26.428856624319394
PYGL,-26.284548094373864,31.196241379310354,57.48078947368422,26.284548094373864
RPL36AL,-26.085889292196022,33.07068965517241,59.15657894736843,26.085889292196022
MYD88,-26.079139745916493,36.127965517241385,62.20710526315788,26.079139745916493
FKBP1A,-25.892490018148827,45.90093103448276,71.79342105263159,25.892490018148827
TUBA1B,-25.879954627949147,80.12741379310347,106.00736842105262,25.879954627949147
CYTH4,-25.754156079854823,84.15189655172414,109.90605263157896,25.754156079854823
CASP4,-25.707924682395635,29.019706896551725,54.72763157894736,25.707924682395635
MXD1,-25.409950998185128,19.76820689655172,45.17815789473685,25.409950998185128
MPEG1,-25.33949274047187,30.37208620689656,55.71157894736843,25.33949274047187
VMP1,-24.810904718693294,21.393568965517247,46.20447368421054,24.810904718693294
RPL23,-24.808874773139735,26.85586206896552,51.664736842105256,24.808874773139735
CD3E,-24.738457350272256,135.97706896551722,160.71552631578948,24.738457350272256
PGD,-24.70439473684212,69.29849999999999,94.00289473684211,24.70439473684212
RPS16,-24.308439201451847,360.08103448275875,384.3894736842106,24.308439201451847
CORO1A,-24.29215970961883,379.1131034482759,403.40526315789475,24.29215970961883
VSIR,-24.27530852994559,162.45258620689654,186.72789473684213,24.27530852994559
PTPRC,-24.22446007259528,13.854224137931038,38.07868421052632,24.22446007259528
RPS23,-23.68748638838476,28.801724137931036,52.489210526315794,23.68748638838476
TNFRSF1A,-23.618938294010903,66.23948275862068,89.85842105263158,23.618938294010903
FLOT2,-23.43148820326678,95.81982758620691,119.2513157894737,23.43148820326678
ATP5F1B,-23.40313974591649,67.8239655172414,91.2271052631579,23.40313974591649
THEMIS2,-23.122538112522676,57.101672413793096,80.22421052631577,23.122538112522676
ZYX,-23.120535390199677,207.59051724137933,230.711052631579,23.120535390199677
GIMAP4,-23.113021778584386,27.522241379310348,50.635263157894734,23.113021778584386
XPO6,-22.78063611615243,61.367258620689675,84.1478947368421,22.78063611615243
RPS9,-22.576787658802118,265.09689655172417,287.6736842105263,22.576787658802118
GUK1,22.538856624319536,141.91017241379316,119.37131578947363,22.538856624319536
PPP1R18,-22.441370235934656,68.41810344827587,90.85947368421053,22.441370235934656
ZFP36,-22.37347459165153,45.18705172413793,67.56052631578946,22.37347459165153
YWHAB,-22.370645190562616,31.162775862068965,53.53342105263158,22.370645190562616
P2RY13,-22.302003629764066,19.54720689655172,41.84921052631579,22.302003629764066
PTPN6,-22.071179673321268,131.27724137931034,153.3484210526316,22.071179673321268
RPL31,-22.037049909255902,27.02434482758621,49.06139473684211,22.037049909255902
SSR2,-22.02128856624317,82.17844827586208,104.19973684210525,22.02128856624317
ATP6V0B,-21.993212341197832,81.89810344827586,103.8913157894737,21.993212341197832
RPS24,-21.946355716878404,17.351275862068963,39.29763157894737,21.946355716878404
CCNI,-21.94080762250453,28.85603448275863,50.79684210526316,21.94080762250453
NINJ1,-21.90157894736842,106.19,128.09157894736842,21.90157894736842
PCBP2,-21.849573502722308,49.35568965517243,71.20526315789473,21.849573502722308
LAT2,-21.840355716878413,46.472275862068976,68.31263157894739,21.840355716878413
RASSF2,-21.826254990925598,23.934534482758608,45.760789473684206,21.826254990925598
APLP2,-21.825296733212355,33.02391379310343,54.84921052631579,21.825296733212355
ALOX5,-21.728192377495446,48.04496551724138,69.77315789473683,21.728192377495446
CXCR4,-21.687435571687825,26.83782758620691,48.525263157894734,21.687435571687825
PLP2,-21.666669691470048,66.8501724137931,88.51684210526315,21.666669691470048
PFN1,-21.604392014519078,381.6403448275862,403.2447368421053,21.604392014519078
HMGN2,-21.470235027223225,35.33739655172415,56.80763157894737,21.470235027223225
IRF1,-21.449387477314005,44.755086206896536,66.20447368421054,21.449387477314005
TKT,-21.17108892921962,144.49206896551726,165.66315789473688,21.17108892921962
ADIPOR1,-21.093693284936506,73.6705172413793,94.76421052631581,21.093693284936506
NOP10,-21.0451506352087,39.12958620689656,60.17473684210526,21.0451506352087
LILRA5,-20.978321234119782,46.179310344827606,67.15763157894739,20.978321234119782
NFE2,-20.84463702359342,91.7343103448276,112.57894736842103,20.84463702359342
RPL22,-20.703217785843936,23.03941379310344,43.742631578947375,20.703217785843936
SDCBP,-20.62276315789475,12.021999999999995,32.644763157894744,20.62276315789475
CD48,-20.59875499092559,29.047034482758622,49.64578947368421,20.59875499092559
MYH9,-20.522586206896555,63.58241379310342,84.10499999999998,20.522586206896555
ABTB1,-20.36264972776769,117.80103448275858,138.16368421052627,20.36264972776769
FCN1,-20.36101633393828,76.06293103448277,96.42394736842105,20.36101633393828
NRGN,20.263647912885716,152.4920689655173,132.22842105263157,20.263647912885716
LASP1,-20.165235027223254,45.56739655172414,65.73263157894739,20.165235027223254
FBXO7,-20.12459165154266,108.00172413793103,128.1263157894737,20.12459165154266
ANPEP,-20.06448911070779,54.36287931034483,74.42736842105262,20.06448911070779
HNRNPA2B1,-20.05460889292196,19.99170689655173,40.04631578947369,20.05460889292196
PSME2,-20.028666061705977,46.68896551724137,66.71763157894735,20.028666061705977
IRF9,-20.022531760435577,56.609310344827584,76.63184210526316,20.022531760435577
S100P,-19.93260617059893,69.0030517241379,88.93565789473683,19.93260617059893
GSTK1,-19.926433756805793,102.86672413793103,122.79315789473682,19.926433756805793
CMTM2,-19.81289836660617,32.209206896551734,52.022105263157904,19.81289836660617
IGSF6,-19.77470326678766,19.311086206896555,39.085789473684216,19.77470326678766
MOB3A,-19.72601633393826,94.02793103448278,113.75394736842104,19.72601633393826
HBE1,19.512414210526302,56.69634999999999,37.183935789473686,19.512414210526302
SORL1,-19.45050725952813,18.35791379310345,37.80842105263158,19.45050725952813
DUSP1,-19.37109800362975,29.462586206896557,48.83368421052631,19.37109800362975
RPL17-C18orf32,-19.360219600725966,19.03451724137931,38.394736842105274,19.360219600725966
RPS4Y1,-19.339869382940105,25.798764827586208,45.13863421052631,19.339869382940105
EIF4G2,-19.26167332123412,14.149379310344829,33.41105263157895,19.26167332123412
UBL5,-19.153139745916526,48.32396551724138,67.47710526315791,19.153139745916526
RPS5,-19.144246823956394,233.53206896551723,252.67631578947362,19.144246823956394
FGL2,-19.089308529945544,12.073586206896557,31.1628947368421,19.089308529945544
DYNLT1,-19.041154264972782,21.18279310344827,40.22394736842105,19.041154264972782
OS9,-18.979464609800345,68.10448275862069,87.08394736842104,18.979464609800345
PTAFR,-18.926828493647925,41.159224137931034,60.08605263157896,18.926828493647925
COX7C,-18.90600635208711,27.03136206896552,45.93736842105263,18.90600635208711
SARAF,-18.904376588021787,16.327465517241375,35.23184210526316,18.904376588021787
UBB,-18.81624319419234,331.5258620689655,350.34210526315786,18.81624319419234
PECAM1,-18.601801270417422,26.992672413793105,45.59447368421053,18.601801270417422
COX6B1,-18.548566243194173,112.86327586206899,131.41184210526316,18.548566243194173
PSMB4,-18.533865698729585,68.7703448275862,87.30421052631579,18.533865698729585
TNFRSF1B,-18.518030852994528,80.55775862068967,99.0757894736842,18.518030852994528
CAPZA1,-18.468746823956437,11.595568965517245,30.06431578947368,18.468746823956437
WAS,-18.45627041742287,129.9724137931034,148.42868421052628,18.45627041742287
PBX2,-18.430196914700524,30.738224137931034,49.16842105263156,18.430196914700524
HSD17B11,-18.28046370235934,14.167431034482762,32.4478947368421,18.28046370235934
CSF2RB,-18.21382123411977,15.833310344827588,34.04713157894736,18.21382123411977
RAB24,-18.178294010889275,61.092758620689665,79.27105263157894,18.178294010889275
CASP1,-18.12977404718694,15.738120689655167,33.86789473684211,18.12977404718694
GRB2,-18.108064428312147,37.701672413793105,55.80973684210525,18.108064428312147
H2AZ1,-18.103060798548096,24.257465517241382,42.36052631578948,18.103060798548096
OAZ2,-18.08039655172412,36.47960344827586,54.55999999999998,18.08039655172412
LILRB3,-18.075227767695125,52.15898275862068,70.2342105263158,18.075227767695125
PTMA,-18.027167876588013,29.80756896551725,47.834736842105265,18.027167876588013
TMA7,-17.988758620689648,20.747241379310356,38.736000000000004,17.988758620689648
EFHD2,-17.95597096188743,131.59034482758622,149.54631578947365,17.95597096188743
GBP2,-17.94986569872959,23.1793448275862,41.12921052631579,17.94986569872959
PTPRCAP,17.929283121597102,71.90086206896552,53.97157894736842,17.929283121597102
RPL36A,-17.75861252268602,16.900913793103452,34.65952631578947,17.75861252268602
DOK3,-17.699198729582584,42.68632758620689,60.38552631578948,17.699198729582584
ZDHHC18,-17.630904718693316,45.89856896551722,63.52947368421054,17.630904718693316
APBB1IP,-17.555656079854792,35.925396551724134,53.481052631578926,17.555656079854792
HNRNPA1,-17.483665154264973,28.72791379310345,46.21157894736842,17.483665154264973
CYBB,-17.44557168784029,14.462586206896553,31.908157894736842,17.44557168784029
PBXIP1,-17.34558076225045,68.04310344827586,85.3886842105263,17.34558076225045
TSPO,17.275362976406583,128.3343103448276,111.05894736842102,17.275362976406583
HNRNPC,-17.24625045372051,19.359275862068966,36.605526315789476,17.24625045372051
WDR1,-17.22768602540831,54.60310344827588,71.83078947368419,17.22768602540831
YWHAZ,-17.218174228675142,14.958931034482756,32.1771052631579,17.218174228675142
HLA-DMA,-17.12804900181486,74.60879310344829,91.73684210526315,17.12804900181486
SLC11A1,-17.115192377495468,53.19796551724138,70.31315789473685,17.115192377495468
TOMM7,-17.069908348457332,22.480775862068967,39.5506842105263,17.069908348457332
MYADM,-17.055986388384756,30.14822413793104,47.2042105263158,17.055986388384756
NFAM1,-17.021056261343,59.00920689655171,76.03026315789471,17.021056261343
HLA-DMB,-16.850854809437408,35.97072413793103,52.82157894736844,16.850854809437408
IFIT3,-16.839970961887477,16.246344827586203,33.08631578947368,16.839970961887477
CD68,-16.822740471869324,81.11620689655174,97.93894736842107,16.822740471869324
ATG16L2,-16.77317513611615,50.68998275862069,67.46315789473684,16.77317513611615
TAP1,-16.76454264972778,39.60493103448276,56.36947368421054,16.76454264972778
ARF1,-16.760598911070787,62.394137931034464,79.15473684210525,16.760598911070787
LDHB,-16.605228675136114,16.129034482758616,32.73426315789473,16.605228675136114
NADK,-16.589173321234135,39.44687931034482,56.036052631578954,16.589173321234135
OSTF1,-16.57682395644282,22.91896551724138,39.4957894736842,16.57682395644282
DPEP2,-16.542896551724148,48.20210344827586,64.745,16.542896551724148
LILRB2,-16.5303838475499,39.80487931034483,56.33526315789473,16.5303838475499
TPP1,-16.52835480943738,28.578224137931038,45.10657894736842,16.52835480943738
SLC2A3,-16.50793738656986,18.25443103448276,34.76236842105262,16.50793738656986
CD300A,-16.422916515426493,46.445241379310346,62.86815789473684,16.422916515426493
PSMB9,-16.314038112522695,93.38517241379309,109.69921052631578,16.314038112522695
GPX1,16.304664246823933,149.65413793103446,133.34947368421052,16.304664246823933
HLA-DRB1,-16.289192377495482,195.97896551724136,212.26815789473685,16.289192377495482
APMAP,-16.27824228675138,30.052810344827577,46.331052631578956,16.27824228675138
SLA,-16.204983666061715,18.851068965517243,35.05605263157896,16.204983666061715
RAC1,-16.18954900181488,31.432293103448284,47.62184210526316,16.18954900181488
ASAH1,-16.145695099818504,10.928120689655175,27.07381578947368,16.145695099818504
GNG5,-16.030012704174233,42.47972413793103,58.50973684210526,16.030012704174233
CLEC7A,-16.002954627949187,14.148913793103445,30.15186842105263,16.002954627949187
PADI4,-15.992010889292196,33.01062068965517,49.002631578947366,15.992010889292196
SASH3,-15.895589836660612,58.593620689655175,74.48921052631579,15.895589836660612
ARHGAP25,-15.855647005444641,24.754879310344837,40.61052631578948,15.855647005444641
SHISA5,-15.639537205081666,67.15862068965518,82.79815789473685,15.639537205081666
GABARAPL2,-15.627695099818517,21.828620689655168,37.456315789473685,15.627695099818517
CSTA,-15.572497277676947,13.97584482758621,29.548342105263156,15.572497277676947
SRSF5,-15.559276769509985,20.996775862068965,36.55605263157895,15.559276769509985
ANP32A,-15.526394736842104,19.9515,35.4778947368421,15.526394736842104
SIGLEC5,-15.513091651542648,25.688224137931034,41.20131578947368,15.513091651542648
HSH2D,-15.492903811252269,41.69551724137931,57.188421052631575,15.492903811252269
TRIM22,-15.476729582577128,9.947586206896549,25.424315789473678,15.476729582577128
RAF1,-15.350171506352066,21.80877586206898,37.158947368421046,15.350171506352066
PRKCD,-15.335403811252267,30.893017241379308,46.228421052631575,15.335403811252267
ADAM8,-15.329963702359322,66.18793103448277,81.5178947368421,15.329963702359322
RASGRP4,-15.296074410163335,39.505241379310334,54.80131578947367,15.296074410163335
RPL27A,-15.272840290381112,47.841896551724155,63.114736842105266,15.272840290381112
RPLP1,15.265880217785934,463.5948275862069,448.328947368421,15.265880217785934
PSMB8,-15.217613430127052,57.66396551724137,72.88157894736842,15.217613430127052
TXN,-15.197452813067137,16.632810344827593,31.83026315789473,15.197452813067137
CEACAM3,-15.186232304900209,42.65324137931032,57.83947368421053,15.186232304900209
RPL28,15.105544464609792,128.04896551724138,112.94342105263159,15.105544464609792
ZFP36L1,-15.072598003629757,15.099086206896551,30.17168421052631,15.072598003629757
YBX1,-15.062713248638829,33.579655172413794,48.64236842105262,15.062713248638829
GDI1,-15.055694192377473,48.06456896551725,63.120263157894726,15.055694192377473
OST4,-15.025081669691517,109.71465517241376,124.73973684210527,15.025081669691517
LAMTOR4,-14.994074410163321,87.59224137931037,102.58631578947369,14.994074410163321
RPS28,14.980399274047244,165.0422413793104,150.06184210526317,14.980399274047244
IL32,14.934546279491855,138.53586206896554,123.60131578947369,14.934546279491855
HSP90AB1,-14.931230490018137,41.311137931034494,56.24236842105263,14.931230490018137
LPAR2,-14.910184210526324,52.218500000000006,67.12868421052633,14.910184210526324
IFI6,-14.897046279491818,56.93163793103449,71.8286842105263,14.897046279491818
FLOT1,-14.831125226860287,63.52413793103447,78.35526315789475,14.831125226860287
PSMB3,-14.808475499092552,78.38310344827588,93.19157894736843,14.808475499092552
ALPL,-14.80259528130668,63.762931034482776,78.56552631578946,14.80259528130668
PROK2,-14.800244101633394,12.331913793103444,27.13215789473684,14.800244101633394
EIF4A1,-14.76603448275862,44.10396551724139,58.87000000000001,14.76603448275862
YPEL3,-14.676143375680624,160.60517241379304,175.28131578947367,14.676143375680624
LILRA6,-14.641830308529947,26.166327586206897,40.808157894736844,14.641830308529947
GRN,-14.609936479128805,164.96637931034488,179.57631578947368,14.609936479128805
STK38,-14.59986842105263,17.907500000000002,32.50736842105263,14.59986842105263
HSPA6,-14.59379128856623,44.04910344827587,58.6428947368421,14.59379128856623
EIF4B,-14.543347549909264,20.12981034482759,34.67315789473685,14.543347549909264
TNFSF10,-14.541589836660616,10.933620689655172,25.475210526315788,14.541589836660616
GNB1,-14.511893829401103,30.379948275862063,44.891842105263166,14.511893829401103
ACTR2,-14.460929219600727,8.623965517241379,23.084894736842106,14.460929219600727
CNBP,-14.43093466424682,12.989275862068965,27.420210526315785,14.43093466424682
FMNL1,-14.425317604355712,70.57310344827586,84.99842105263157,14.425317604355712
PICALM,-14.382950090744101,10.60165517241379,24.984605263157892,14.382950090744101
PIM2,-14.362316696914704,32.37005172413793,46.732368421052634,14.362316696914704
QPCT,-14.336003629764068,13.898206896551724,28.234210526315792,14.336003629764068
PGK1,-14.32600090744101,24.230051724137933,38.55605263157894,14.32600090744101
BTG1,-14.32486751361162,15.386448275862064,29.711315789473684,14.32486751361162
FCGRT,-14.31976406533579,173.43155172413793,187.75131578947372,14.31976406533579
PPIA,-14.319505444646094,26.806810344827593,41.126315789473686,14.319505444646094
RASSF5,-14.306303085299447,22.15527586206897,36.461578947368416,14.306303085299447
GLIPR2,-14.296263157894728,40.08899999999999,54.38526315789472,14.296263157894728
CAT,-14.294163339382948,18.10581034482759,32.399973684210536,14.294163339382948
WIPF1,-14.288904718693288,20.605568965517236,34.894473684210524,14.288904718693288
PIK3CD,-14.243372958257723,34.644258620689655,48.88763157894738,14.243372958257723
RPS2,-14.200998185118124,687.4068965517241,701.6078947368422,14.200998185118124
COX4I1,-14.176352087114353,72.18706896551723,86.36342105263158,14.176352087114353
EIF4A2,-14.17574137931034,9.632258620689656,23.807999999999996,14.17574137931034
RIPOR2,-14.123891107078041,19.23479310344828,33.35868421052632,14.123891107078041
BRK1,-14.083965517241374,38.541034482758626,52.625,14.083965517241374
RPL15,-14.083321234119772,32.2743103448276,46.35763157894737,14.083321234119772
DAD1,-14.083303085299455,38.483275862068965,52.56657894736842,14.083303085299455
BCL2A1,-14.065988203266794,10.088327586206894,24.15431578947369,14.065988203266794
TMEM71,-14.034210526315794,10.431999999999997,24.46621052631579,14.034210526315794
FPR2,-13.958335753176046,12.665137931034478,26.623473684210524,13.958335753176046
UBE2L6,-13.937120689655174,43.20787931034483,57.145,13.937120689655174
ATP5PO,-13.89637568058076,18.42941379310345,32.32578947368421,13.89637568058076
JAK1,-13.82229945553538,13.389068965517243,27.211368421052622,13.82229945553538
ARAP1,-13.78899909255901,49.774948275862066,63.563947368421076,13.78899909255901
RPL29,-13.73976406533572,217.53655172413792,231.27631578947364,13.73976406533572
NFKBIA,-13.726104355716874,17.804948275862074,31.531052631578948,13.726104355716874
RNASE6,-13.689537205081674,20.53362068965517,34.22315789473684,13.689537205081674
EIF3L,-13.687023593466442,37.020344827586186,50.70736842105263,13.687023593466442
CTSW,13.654329401088916,86.08672413793103,72.43239473684211,13.654329401088916
IL10RB,-13.644699637023582,18.000379310344833,31.645078947368415,13.644699637023582
DDX39B,-13.606868421052624,36.45550000000001,50.06236842105263,13.606868421052624
CMTM6,-13.588190562613427,8.200362068965518,21.788552631578945,13.588190562613427
COX6A1,-13.585426497277695,48.57931034482758,62.16473684210528,13.585426497277695
VAMP8,-13.557754083484582,34.261982758620675,47.81973684210526,13.557754083484582
NDUFA1,-13.527520871143368,13.38518965517242,26.912710526315788,13.527520871143368
